surveyTargetID	observedTaxon	observedTaxonID	organismQuantity	organismQuantityType
2-2-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
2-2-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	individuals
2-2-195932-1-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	individuals
2-2-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
2-2-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
2-2-195932-2-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
2-2-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
3-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
3-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
3-1-344008-1-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
3-1-344008-2-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
3-1-344008-2-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
3-1-344008-2-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
3-1-344008-3-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
3-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	7	individuals
3-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
3-1-231413-1-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
3-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	16	individuals
3-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	95	individuals
3-1-231413-2-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	44	individuals
3-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	50	individuals
3-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
3-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
3-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
3-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
3-1-231417-2-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
3-1-231417-2-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	individual
3-1-231417-2-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
3-1-231417-3-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
3-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	12	individuals
3-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	12	individuals
3-1-195932-1-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
3-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
3-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
3-1-195932-2-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
3-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	individuals
3-2-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
3-2-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
3-2-344008-1-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
3-2-344008-2-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
3-2-344008-2-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
3-2-344008-2-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
3-2-344008-3-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
3-2-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
3-2-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
3-2-231413-1-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
3-2-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	4	individuals
3-2-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	25	individuals
3-2-231413-2-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	16	individuals
3-2-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
3-2-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
3-2-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
3-2-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
3-2-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
3-2-231417-2-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
3-2-231417-2-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
3-2-231417-2-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
3-2-231417-3-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
3-2-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
3-2-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
3-2-195932-1-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
3-2-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
3-2-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
3-2-195932-2-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
3-2-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
4-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	1	individual
4-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
4-1-344008-1-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
4-1-344008-2-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
4-1-344008-2-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
4-1-344008-2-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
4-1-344008-3-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
4-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	5	individuals
4-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
4-1-231413-1-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
4-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	16	individuals
4-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	60	individuals
4-1-231413-2-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	87	individuals
4-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	21	individuals
4-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
4-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	individual
4-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
4-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
4-1-231417-2-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
4-1-231417-2-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
4-1-231417-2-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
4-1-231417-3-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
4-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	7	individuals
4-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	individuals
4-1-195932-1-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
4-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
4-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
4-1-195932-2-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
4-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
4-2-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
4-2-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
4-2-344008-1-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
4-2-344008-2-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
4-2-344008-2-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
4-2-344008-2-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
4-2-344008-3-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
4-2-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
4-2-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	individual
4-2-231413-1-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
4-2-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	17	individuals
4-2-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	25	individuals
4-2-231413-2-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	9	individuals
4-2-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
4-2-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
4-2-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	individual
4-2-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
4-2-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
4-2-231417-2-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
4-2-231417-2-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
4-2-231417-2-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
4-2-231417-3-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
4-2-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	individuals
4-2-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
4-2-195932-1-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
4-2-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
4-2-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
4-2-195932-2-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
4-2-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
5-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
5-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
5-1-344008-1-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
5-1-344008-2-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
5-1-344008-2-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
5-1-344008-2-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	1	individual
5-1-344008-3-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
5-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	35	individuals
5-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
5-1-231413-1-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
5-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	14	individuals
5-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	81	individuals
5-1-231413-2-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	49	individuals
5-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	4	individuals
5-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
5-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	7	individuals
5-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
5-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	2	individuals
5-1-231417-2-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
5-1-231417-2-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
5-1-231417-2-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
5-1-231417-3-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
5-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	individuals
5-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	7	individuals
5-1-195932-1-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
5-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
5-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
5-1-195932-2-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
5-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
5-2-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
5-2-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
5-2-344008-1-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
5-2-344008-2-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
5-2-344008-2-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
5-2-344008-2-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
5-2-344008-3-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
5-2-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	individual
5-2-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
5-2-231413-1-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
5-2-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	10	individuals
5-2-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	13	individuals
5-2-231413-2-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	20	individuals
5-2-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
5-2-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
5-2-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
5-2-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
5-2-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	individual
5-2-231417-2-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
5-2-231417-2-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
5-2-231417-2-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
5-2-231417-3-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
5-2-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	8	individuals
5-2-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	individuals
5-2-195932-1-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
5-2-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
5-2-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	individuals
5-2-195932-2-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
5-2-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
6-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
6-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
6-1-344008-1-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
6-1-344008-2-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
6-1-344008-2-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
6-1-344008-2-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
6-1-344008-3-3	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
6-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	54	individuals
6-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	individual
6-1-231413-1-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
6-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	4	individuals
6-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	54	individuals
6-1-231413-2-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	41	individuals
6-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	5	individuals
